"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"3269","Not too happy",".i:  Inapplicable","Excellent","Worse","More or less satisfied","UNDER $1 000","0 to 9 999"
"3270","Pretty happy","VERY HAPPY","Fair","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3271","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$7 000 TO 7 999","0 to 9 999"
"3272","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"3273","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3274","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3275","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3276","Not too happy",".i:  Inapplicable","Excellent","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3277","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3278","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3279","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"3280","Pretty happy","PRETTY HAPPY","Fair","Worse","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"3281","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3282","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3283","Very happy","VERY HAPPY","Good","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3284","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3285","Not too happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3286","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3287","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3288","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3289","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3290","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3291","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3292","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3293","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3294","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"3295","Pretty happy","VERY HAPPY","Fair","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3296","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3297","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"3298","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"3299","Not too happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3300","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3301","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3302","Pretty happy",".i:  Inapplicable","Excellent","Better","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3303","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"3304","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3305","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$5 000 TO 5 999","0 to 9 999"
"3306","Pretty happy",".i:  Inapplicable","Fair","Better","Pretty well satisfied","$6 000 TO 6 999","0 to 9 999"
"3307","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3308","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"3309","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3310","Pretty happy","PRETTY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3311","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3312","Not too happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3313","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3314","Pretty happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$150000 TO $169999","90 000 to 170 000"
"3315","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3316","Not too happy","PRETTY HAPPY","Good","Better","More or less satisfied","$1 000 TO 2 999","0 to 9 999"
"3317","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3318","Pretty happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"3319","Very happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3320","Very happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$35000 TO 39999","20 000 to 39 999"
"3321","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3322","Not too happy",".i:  Inapplicable","Poor","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3323","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3324","Not too happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3325","Very happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$10000 TO 12499","10 000 to 19 999"
"3326","Not too happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3327","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","UNDER $1 000","0 to 9 999"
"3328","Pretty happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3329","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"3330","Pretty happy",".i:  Inapplicable","Poor","Stayed same","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"3331","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3332","Very happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$5 000 TO 5 999","0 to 9 999"
"3333","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3334","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"3335","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","UNDER $1 000","0 to 9 999"
"3336","Pretty happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"3337","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"3338","Very happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3339","Not too happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3340","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3341","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3342","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3343","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"3344","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"3345","Very happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"3346","Not too happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$110000 TO $129999","90 000 to 170 000"
"3347","Pretty happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"3348","Pretty happy","PRETTY HAPPY","Fair","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3349","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3350","Very happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3351","Very happy","VERY HAPPY","Good","Worse","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3352","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"3353","Very happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3354","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$17500 TO 19999","10 000 to 19 999"
"3355","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3356","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3357","Pretty happy","PRETTY HAPPY","Fair","Stayed same","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"3358","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3359","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3360","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3361","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$17500 TO 19999","10 000 to 19 999"
"3362","Very happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"3363","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3364","Very happy",".n:  No answer","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"3365","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3366","Not too happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3367","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"3368","Not too happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3369","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"3370","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$22500 TO 24999","20 000 to 39 999"
"3371","Very happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3372","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3373","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$150000 TO $169999","90 000 to 170 000"
"3374","Very happy",".i:  Inapplicable","Good","Better","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"3375","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3376","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3377","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3378","Not too happy","VERY HAPPY","Fair","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3379","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3380","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3381","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3382","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"3383","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3384","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3385","Pretty happy",".i:  Inapplicable","Poor","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3386","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3387","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3388","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3389","Pretty happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3390","Not too happy","PRETTY HAPPY","Good","Better","Not satisfied at all","$110000 TO $129999","90 000 to 170 000"
"3391","Very happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3392","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3393","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3394","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3395","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3396","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3397","Not too happy",".i:  Inapplicable","Poor","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3398","Pretty happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"3399","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3400","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3401","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3402","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3403","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"3404","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3405","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$4 000 TO 4 999","0 to 9 999"
"3406","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3407","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3408","Not too happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3409","Pretty happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
